start	strand	offtarget_rate	offtargets
9786	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9787	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9788	+	0.0967741935483871	SARS,adenovirus,c_albicans
9789	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9790	+	0.0645161290322581	SARS,p_jirovecii
9791	+	0	
9792	+	0	
9793	+	0	
9794	+	0.0645161290322581	SARS,p_jirovecii
9795	+	0.032258064516129	SARS
9796	+	0.0645161290322581	SARS,p_jirovecii
9797	+	0.0645161290322581	SARS,p_jirovecii
9798	+	0.032258064516129	SARS
9799	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9800	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9801	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9802	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9803	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9804	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9805	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9806	+	0.161290322580645	SARS,enterovirus,adenovirus,p_jirovecii,c_albicans
9807	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9808	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9809	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9810	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9811	+	0.193548387096774	SARS,huCoV_HKU1,influenza_B,adenovirus,p_jirovecii,c_albicans
9812	+	0.193548387096774	SARS,huCoV_HKU1,adenovirus,s_pyogenes,p_jirovecii,c_albicans
9813	+	0.193548387096774	SARS,huCoV_HKU1,adenovirus,s_pyogenes,p_jirovecii,c_albicans
9814	+	0.193548387096774	SARS,parainfluenza_4,adenovirus,s_pyogenes,p_jirovecii,c_albicans
9815	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9816	+	0.129032258064516	resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
9817	+	0.129032258064516	parainfluenza_1,adenovirus,p_jirovecii,c_albicans
9818	+	0.129032258064516	parainfluenza_1,adenovirus,p_jirovecii,c_albicans
9819	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9820	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9821	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9822	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9823	+	0.225806451612903	SARS,huCoV_HKU1,parainfluenza_1,parainfluenza_2,adenovirus,p_jirovecii,c_albicans
9824	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9825	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9826	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9827	+	0.193548387096774	SARS,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9828	+	0.193548387096774	SARS,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9829	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
9830	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9831	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9832	+	0.0967741935483871	SARS,adenovirus,c_albicans
9833	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9834	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9835	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9836	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9837	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9838	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9839	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9840	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9841	+	0.0645161290322581	adenovirus,c_albicans
9842	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9843	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9844	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9845	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9846	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9847	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9848	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9849	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9850	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9851	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9852	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9853	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9854	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9855	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9856	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9857	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9858	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9859	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9860	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9861	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9862	+	0.129032258064516	parainfluenza_2,adenovirus,p_jirovecii,c_albicans
9863	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9864	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9865	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9866	+	0.161290322580645	SARS,hMPV,adenovirus,p_jirovecii,c_albicans
9867	+	0.193548387096774	SARS,hMPV,influenza_B,adenovirus,p_jirovecii,c_albicans
9868	+	0.129032258064516	influenza_B,adenovirus,p_jirovecii,c_albicans
9869	+	0.129032258064516	influenza_B,adenovirus,p_jirovecii,c_albicans
9870	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9871	+	0.129032258064516	influenza_B,adenovirus,p_jirovecii,c_albicans
9872	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9873	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9874	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9875	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9876	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9877	+	0.032258064516129	p_jirovecii
9878	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9879	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9880	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9881	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9882	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9883	+	0.129032258064516	influenza_B,adenovirus,p_jirovecii,c_albicans
9884	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9885	+	0.161290322580645	huCoV_OC43,influenza_B,adenovirus,p_jirovecii,c_albicans
9886	+	0.161290322580645	huCoV_OC43,influenza_B,adenovirus,p_jirovecii,c_albicans
9887	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9888	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9889	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
9890	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
9891	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9892	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9893	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9894	+	0.225806451612903	SARS,huCoV_NL63,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9895	+	0.225806451612903	SARS,huCoV_NL63,huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9896	+	0.225806451612903	SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
9897	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
9898	+	0.193548387096774	SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
9899	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
9900	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
9901	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
9902	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
9903	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9904	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9905	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9906	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9907	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9908	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9909	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9910	+	0.161290322580645	SARS,adenovirus,p_jirovecii,c_albicans,s_salivarius
9911	+	0.161290322580645	SARS,adenovirus,p_jirovecii,c_albicans,s_salivarius
9912	+	0.161290322580645	SARS,influenza_B,adenovirus,p_jirovecii,c_albicans
9913	+	0.161290322580645	SARS,influenza_B,adenovirus,p_jirovecii,c_albicans
9914	+	0.193548387096774	SARS,huCoV_HKU1,influenza_B,adenovirus,p_jirovecii,c_albicans
9915	+	0.161290322580645	influenza_B,adenovirus,c_pneumoniae,p_jirovecii,c_albicans
9916	+	0.193548387096774	SARS,influenza_B,adenovirus,c_pneumoniae,p_jirovecii,c_albicans
9917	+	0.161290322580645	SARS,adenovirus,c_pneumoniae,p_jirovecii,c_albicans
9918	+	0.129032258064516	adenovirus,c_pneumoniae,p_jirovecii,c_albicans
9919	+	0.129032258064516	adenovirus,c_pneumoniae,p_jirovecii,c_albicans
9920	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9921	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9922	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9923	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9924	+	0.129032258064516	huCoV_OC43,adenovirus,p_jirovecii,c_albicans
9925	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9926	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9927	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9928	+	0.0645161290322581	adenovirus,c_albicans
9929	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9930	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9931	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9932	+	0.0645161290322581	adenovirus,c_albicans
9933	+	0.0645161290322581	adenovirus,c_albicans
9934	+	0.0645161290322581	adenovirus,c_albicans
9935	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9936	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9937	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9938	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9939	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9940	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9941	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9942	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9943	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9944	+	0.161290322580645	huCoV_OC43,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9945	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
9946	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9947	+	0.129032258064516	MERS,adenovirus,p_jirovecii,c_albicans
9948	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9949	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9950	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9951	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9952	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9953	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9954	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9955	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9956	+	0.032258064516129	p_jirovecii
9957	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9958	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9959	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9960	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9961	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
9962	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9963	+	0.0967741935483871	SARS,adenovirus,c_albicans
9964	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9965	+	0.0967741935483871	SARS,adenovirus,c_albicans
9966	+	0.0967741935483871	SARS,adenovirus,c_albicans
9967	+	0.0967741935483871	SARS,adenovirus,c_albicans
9968	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9969	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9970	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9971	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9972	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9973	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9974	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9975	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9976	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
9977	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9978	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9979	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9980	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9981	+	0.0967741935483871	SARS,adenovirus,c_albicans
9982	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9983	+	0.0967741935483871	SARS,adenovirus,c_albicans
9984	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9985	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9986	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9987	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9988	+	0.0967741935483871	SARS,adenovirus,c_albicans
9989	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9990	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9991	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
9992	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9993	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
9994	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
9995	+	0.0645161290322581	SARS,p_jirovecii
9996	+	0.193548387096774	huCoV_229E,SARS,MERS,adenovirus,p_jirovecii,c_albicans
9997	+	0.225806451612903	huCoV_229E,SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
9998	+	0.225806451612903	SARS,huCoV_NL63,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
9999	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
10000	+	0.225806451612903	SARS,huCoV_OC43,MERS,parainfluenza_2,adenovirus,p_jirovecii,c_albicans
10001	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
10002	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
10003	+	0.225806451612903	SARS,huCoV_OC43,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
10004	+	0.193548387096774	SARS,huCoV_OC43,huCoV_HKU1,MERS,adenovirus,c_albicans
10005	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
10006	+	0.193548387096774	SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
10007	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10008	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10009	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10010	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10011	+	0.0967741935483871	SARS,adenovirus,c_albicans
10012	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10013	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10014	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10015	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10016	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10017	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10018	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10019	+	0.0967741935483871	SARS,adenovirus,c_albicans
10020	+	0.0967741935483871	SARS,adenovirus,c_albicans
10021	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10022	+	0.161290322580645	SARS,adenovirus,p_jirovecii,c_albicans,p_aeruginosa
10023	+	0.129032258064516	adenovirus,p_jirovecii,c_albicans,p_aeruginosa
10024	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
10025	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
10026	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
10027	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
10028	+	0.0967741935483871	SARS,adenovirus,c_albicans
10029	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10030	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
10031	+	0.193548387096774	huCoV_229E,SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
10032	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
10033	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10034	+	0.0967741935483871	SARS,adenovirus,c_albicans
10035	+	0.0967741935483871	SARS,adenovirus,c_albicans
10036	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10037	+	0.0645161290322581	SARS,p_jirovecii
10038	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10039	+	0.0645161290322581	SARS,p_jirovecii
10040	+	0.0967741935483871	SARS,adenovirus,c_albicans
10041	+	0.0645161290322581	SARS,p_jirovecii
10042	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10043	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10044	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10045	+	0.225806451612903	SARS,huCoV_OC43,MERS,enterovirus,adenovirus,p_jirovecii,c_albicans
10046	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10047	+	0.225806451612903	SARS,huCoV_OC43,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
10048	+	0.225806451612903	SARS,huCoV_OC43,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
10049	+	0.225806451612903	huCoV_229E,SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
10050	+	0.225806451612903	huCoV_229E,SARS,huCoV_OC43,MERS,adenovirus,p_jirovecii,c_albicans
10051	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10052	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10053	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10054	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10055	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10056	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
10057	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
10058	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10059	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10060	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10061	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10062	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10063	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10064	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10065	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
10066	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
10067	+	0.193548387096774	huCoV_229E,SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
10068	+	0.193548387096774	huCoV_229E,SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
10069	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10070	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10071	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10072	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10073	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10074	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10075	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
10076	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
10077	+	0.0967741935483871	SARS,adenovirus,c_albicans
10078	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
10079	+	0.225806451612903	huCoV_229E,SARS,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
10080	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
10081	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
10082	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10083	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
10084	+	0.129032258064516	MERS,adenovirus,p_jirovecii,c_albicans
10085	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10086	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10087	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10088	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10089	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10090	+	0.0645161290322581	SARS,MERS
10091	+	0.129032258064516	SARS,MERS,adenovirus,c_albicans
10092	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10093	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10094	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10095	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10096	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10097	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10098	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10099	+	0.193548387096774	SARS,huCoV_NL63,MERS,adenovirus,p_jirovecii,c_albicans
10100	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
10101	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10102	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10103	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10104	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10105	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10106	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
10107	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10108	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
10109	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
